id,userID,created_at,full_text,favorite_count,retweet_count
1552850116867923968,Cellbit,2022-07-29 02:54:53+00:00,"@catrarinthians é a melhor coisa a se fazer mesmo!
mas vi algumas pessoas se sentindo atacadas com um pessoal  que descobriu o RPG agora e quis hatear, então achei uma boa lembrar que todo esse ódio vem de gente insegura por ver outras pessoas felizes com algo que eles não entendem
tamo junto ♥",3900,213
1552848057347309568,Cellbit,2022-07-29 02:46:42+00:00,"você pode reclamar o quanto quiser sobre pessoas se divertindo RPG dadinhos nerdolas tudo que tenho a dizer é 

3d20 de força + 5 de luta a criatura pula faz ruarhraghr 2d6+5 de dano de sangue aaaaa teste de sanidade você tem 3 rodadas para tirar pelo menos 20 no teste de medicin",25296,4507
1552843607031283712,Cellbit,2022-07-29 02:29:01+00:00,"RPG é uma experiência incrível, e você nunca deveria deixar alguém te diminuir por algo que te faz bem

esse ciclo de  ""zoar nerd"" pra tentar ser descolado vai e volta, mas os momentos e sentimentos que jogar dadinhos num mundo imaginário me trouxeram, ninguém nunca vai mudar",31017,4638
1551250861598412800,Cellbit,2022-07-24 17:00:00+00:00,@dinotv feliz aniversario dino ❤️💙💚❤️,1007,5
1551238257261907969,Cellbit,2022-07-24 16:09:55+00:00,@BrunoRataque bora!,1468,13
1551028702405869570,Cellbit,2022-07-24 02:17:14+00:00,que episódio de cair o queixo #OSNI,17994,1487
1550915744682082306,Cellbit,2022-07-23 18:48:22+00:00,"bom dia! é um novo dia feliz 😃
estou empolgado pra hoje!!",19360,766
1550387505404563456,Cellbit,2022-07-22 07:49:20+00:00,"@a_kila77 você é foda! vai fazer falta nas artes das streams, mas o pessoal não faz ideia de como essa graphic novel ta ficando linda ❤️
seu talento e dedicação é um absurdo",4995,80
1550163552622809090,Cellbit,2022-07-21 16:59:26+00:00,@harvey_sunn tá terminando de upar! sai em uns 30 minutinhos,146,5
1549596484886208512,Cellbit,2022-07-20 03:26:06+00:00,@becca_guerra @OrdemParanormal @ArtesOSNF fofo!!!,3266,43
1549106444552781826,Cellbit,2022-07-18 18:58:52+00:00,"@Tropia_ @kirbitkk a história realmente não é nada novo e surpreendente, mas terror (especialmente found footage) dificilmente é sobre roteiro, achei a apresentação e ritmo impecáveis",293,2
1548904376936415233,Cellbit,2022-07-18 05:35:55+00:00,"@Modern_Tragedy_ @isprimido hahaha meu nome tava no trending topics por causa do tweet dela que bombou, eu só respondi porque sabia que meu tweet com os links ia aparecer primeiro pra quem clicasse

nem entendi direito o que ela quis dizer no tweet pra ser sincero, não sabia se era uma piada ou se era fã",1226,44
1548760454159278080,Cellbit,2022-07-17 20:04:01+00:00,"""Incantation"" é um dos melhores filmes de terror que eu já vi https://t.co/GlMsRPcwze",12092,385
1548751430173032452,Cellbit,2022-07-17 19:28:10+00:00,"bizarro pensar que ele continua fazendo isso todo sábado 18:00 em https://t.co/CdUb4IQNIg

e ainda tem coragem de postar episódios em https://t.co/yAory6v0cN

pra piorar, ainda vende produtos do RPG em https://t.co/TMTUOmV3vl

o cringe chegou até na steam https://t.co/gALCxyJ27G https://t.co/u7mKsx688v",16405,2746
